yr,cluster_id,full_name,country,field,indicator,value
1994,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.002
1995,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.005
1996,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.011
1997,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.019
1998,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.027
1999,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.038
2000,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.052
2001,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.067
2002,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.085
2003,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.105
2004,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.131
2005,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.16
2006,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.191
2007,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.23
2008,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.273
2009,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.321
2010,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.374
2011,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.43
2012,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.493
2013,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.561
2014,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.628
2015,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.696
2016,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.768
2017,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.837
2018,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,0.914
2019,42470214,"hammer, b",Denmark,Physics,cum_pct_cit,1
1980,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0
1981,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0
1982,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.001
1983,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.001
1984,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.002
1985,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.004
1986,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.006
1987,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.008
1988,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.01
1989,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.012
1990,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.014
1991,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.018
1992,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.02
1993,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.025
1994,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.03
1995,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.037
1996,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.047
1997,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.057
1998,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.068
1999,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.084
2000,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.103
2001,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.121
2002,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.143
2003,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.166
2004,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.193
2005,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.221
2006,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.254
2007,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.296
2008,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.338
2009,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.382
2010,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.429
2011,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.484
2012,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.539
2013,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.6
2014,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.665
2015,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.728
2016,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.796
2017,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.868
2018,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,0.935
2019,42713805,"robertson, j",United Kingdom,Physics,cum_pct_cit,1
1980,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0
1981,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.001
1982,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.002
1983,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.003
1984,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.006
1985,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.01
1986,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.015
1987,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.019
1988,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.027
1989,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.034
1990,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.045
1991,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.055
1992,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.067
1993,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.08
1994,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.094
1995,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.115
1996,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.14
1997,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.161
1998,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.189
1999,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.212
2000,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.23
2001,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.26
2002,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.294
2003,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.323
2004,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.35
2005,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.383
2006,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.415
2007,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.453
2008,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.489
2009,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.522
2010,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.557
2011,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.597
2012,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.63
2013,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.673
2014,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.719
2015,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.771
2016,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.821
2017,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.878
2018,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,0.94
2019,44035385,"kiorboe, t",Denmark,Biology,cum_pct_cit,1
1980,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0
1981,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0
1982,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.001
1983,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.001
1984,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.002
1985,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.004
1986,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.005
1987,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.006
1988,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.007
1989,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.007
1990,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.008
1991,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.009
1992,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.01
1993,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.011
1994,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.012
1995,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.013
1996,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.016
1997,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.018
1998,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.023
1999,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.028
2000,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.034
2001,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.042
2002,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.051
2003,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.062
2004,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.075
2005,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.097
2006,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.124
2007,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.161
2008,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.2
2009,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.246
2010,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.297
2011,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.349
2012,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.41
2013,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.478
2014,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.546
2015,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.621
2016,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.707
2017,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.798
2018,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,0.893
2019,44810329,"colwell, rk",Denmark,Biology,cum_pct_cit,1
1980,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1981,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1982,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1983,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1984,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1985,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1986,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1987,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1988,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1989,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1990,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1991,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1992,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1993,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1994,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1995,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1996,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1997,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1998,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
1999,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
2000,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
2001,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
2002,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0
2003,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.001
2004,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.001
2005,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.001
2006,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.004
2007,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.012
2008,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.031
2009,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.063
2010,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.11
2011,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.173
2012,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.252
2013,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.343
2014,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.445
2015,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.552
2016,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.664
2017,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.779
2018,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,0.891
2019,45330998,"novoselov, ks",United Kingdom,Physics,cum_pct_cit,1
1980,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0
1981,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0
1982,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.001
1983,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.001
1984,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.002
1985,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.005
1986,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.007
1987,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.013
1988,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.02
1989,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.026
1990,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.034
1991,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.042
1992,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.048
1993,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.056
1994,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.062
1995,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.068
1996,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.073
1997,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.08
1998,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.088
1999,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.095
2000,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.104
2001,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.116
2002,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.129
2003,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.143
2004,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.161
2005,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.182
2006,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.205
2007,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.23
2008,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.274
2009,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.315
2010,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.368
2011,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.424
2012,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.49
2013,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.564
2014,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.639
2015,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.705
2016,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.778
2017,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.846
2018,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,0.92
2019,47219508,"oswald, aj",United Kingdom,Economics,cum_pct_cit,1
1980,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1981,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1982,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1983,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1984,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1985,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1986,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0
1987,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.002
1988,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.008
1989,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.013
1990,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.022
1991,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.032
1992,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.043
1993,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.06
1994,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.083
1995,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.108
1996,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.141
1997,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.178
1998,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.213
1999,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.246
2000,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.279
2001,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.301
2002,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.347
2003,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.384
2004,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.424
2005,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.478
2006,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.518
2007,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.558
2008,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.598
2009,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.668
2010,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.699
2011,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.731
2012,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.762
2013,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.799
2014,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.837
2015,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.889
2016,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.924
2017,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.955
2018,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,0.995
2019,700227,"gaston, kj",United Kingdom,Biology,cum_pct_pub,1
1980,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0
1981,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0
1982,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0
1983,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0
1984,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0
1985,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.013
1986,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.026
1987,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.039
1988,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.053
1989,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.079
1990,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.105
1991,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.118
1992,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.145
1993,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.184
1994,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.224
1995,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.237
1996,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.276
1997,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.303
1998,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.342
1999,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.368
2000,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.395
2001,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.474
2002,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.513
2003,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.553
2004,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.579
2005,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.605
2006,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.632
2007,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.684
2008,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.697
2009,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.724
2010,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.75
2011,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.816
2012,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.829
2013,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.855
2014,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.895
2015,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.921
2016,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.961
2017,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,0.961
2018,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,1
2019,3361896,"bollerslev, t",Denmark,Economics,cum_pct_pub,1
1980,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.009
1981,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.014
1982,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.023
1983,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.024
1984,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.028
1985,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.034
1986,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.04
1987,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.044
1988,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.048
1989,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.055
1990,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.07
1991,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.081
1992,3454001,"besenbacher, f",Denmark,Physics,cum_pct_pub,0.091
